production_id,time_id,site_id,material_id,employee_id,shift_id,produced_volume,unit_cost,date,day,month,year,day_name,site_name,region,latitude,longitude,material_name,material_type,unit_of_measure,quantity,employee_name,position,department,status,hire_date,shift_name,start_time,end_time
883,1009,1,1,9,2,272,101,2028-02-03,3,2,2028,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
884,604,5,5,7,3,420,343,2026-12-25,25,12,2026,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
885,1014,4,4,10,3,306,275,2028-02-08,8,2,2028,Tuesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
886,51,4,3,5,2,317,337,2025-06-20,20,6,2025,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Afternoon,14:00:00,22:00:00
887,1053,5,3,8,3,408,497,2028-03-18,18,3,2028,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
888,779,4,4,2,3,53,158,2027-06-18,18,6,2027,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
889,814,4,5,9,1,475,452,2027-07-23,23,7,2027,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,James Johnson,Technician,Mining,Inactive,2021-06-11,Morning,06:00:00,14:00:00
890,420,4,2,6,3,446,198,2026-06-24,24,6,2026,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
891,983,2,1,9,3,403,458,2028-01-08,8,1,2028,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
892,825,5,5,2,3,155,101,2027-08-03,3,8,2027,Tuesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
893,1025,4,4,3,3,134,342,2028-02-19,19,2,2028,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
894,567,5,1,8,2,263,396,2026-11-18,18,11,2026,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
895,371,3,3,1,1,170,310,2026-05-06,6,5,2026,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
896,936,3,2,10,3,181,222,2027-11-22,22,11,2027,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
897,661,4,3,7,3,387,328,2027-02-20,20,2,2027,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
898,969,5,4,7,2,246,181,2027-12-25,25,12,2027,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Afternoon,14:00:00,22:00:00
899,202,5,1,1,3,68,243,2025-11-18,18,11,2025,Tuesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
900,313,5,4,9,2,179,487,2026-03-09,9,3,2026,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
901,117,2,1,8,1,61,239,2025-08-25,25,8,2025,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2021-07-09,Morning,06:00:00,14:00:00
902,937,3,5,4,1,130,128,2027-11-23,23,11,2027,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
903,575,5,2,10,3,379,490,2026-11-26,26,11,2026,Thursday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
904,244,5,5,5,3,403,369,2025-12-30,30,12,2025,Tuesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Night,22:00:00,06:00:00
905,537,2,5,2,3,311,346,2026-10-19,19,10,2026,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
906,75,2,4,9,2,441,111,2025-07-14,14,7,2025,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
907,386,5,2,6,3,174,454,2026-05-21,21,5,2026,Thursday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
908,475,1,1,3,3,356,488,2026-08-18,18,8,2026,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
909,418,5,1,7,1,316,436,2026-06-22,22,6,2026,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
910,347,5,3,9,3,496,205,2026-04-12,12,4,2026,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
911,640,2,1,3,1,490,131,2027-01-30,30,1,2027,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2022-12-08,Morning,06:00:00,14:00:00
912,939,2,4,2,3,432,173,2027-11-25,25,11,2027,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Copper,Metal,Ton,3391,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
913,955,5,5,7,1,189,270,2027-12-11,11,12,2027,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
914,876,5,5,7,3,378,436,2027-09-23,23,9,2027,Thursday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
915,763,5,5,4,1,51,168,2027-06-02,2,6,2027,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
916,664,2,2,9,2,57,400,2027-02-23,23,2,2027,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
917,25,5,1,8,1,299,461,2025-05-25,25,5,2025,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2021-07-09,Morning,06:00:00,14:00:00
918,710,5,4,1,1,188,236,2027-04-10,10,4,2027,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
919,177,4,2,1,1,173,199,2025-10-24,24,10,2025,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
920,285,1,3,5,3,358,245,2026-02-09,9,2,2026,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Night,22:00:00,06:00:00
921,63,3,4,6,3,277,108,2025-07-02,2,7,2025,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
922,1003,1,4,3,3,59,161,2028-01-28,28,1,2028,Friday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
923,662,4,4,9,2,261,284,2027-02-21,21,2,2027,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
924,666,3,5,10,2,161,128,2027-02-25,25,2,2027,Thursday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Robert Blair,Technician,Processing,Active,2022-05-14,Afternoon,14:00:00,22:00:00
925,156,5,4,6,1,57,480,2025-10-03,3,10,2025,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
926,1073,4,1,4,2,341,213,2028-04-07,7,4,2028,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Afternoon,14:00:00,22:00:00
927,967,5,4,7,1,411,242,2027-12-23,23,12,2027,Thursday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
928,849,2,5,8,1,302,489,2027-08-27,27,8,2027,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2021-07-09,Morning,06:00:00,14:00:00
929,1108,4,4,9,1,63,219,2028-05-12,12,5,2028,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2021-06-11,Morning,06:00:00,14:00:00
930,689,2,3,6,2,289,269,2027-03-20,20,3,2027,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
931,148,4,3,6,3,487,256,2025-09-25,25,9,2025,Thursday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
932,342,4,5,8,2,291,434,2026-04-07,7,4,2026,Tuesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
933,476,2,1,5,1,391,448,2026-08-19,19,8,2026,Wednesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Morning,06:00:00,14:00:00
934,1087,3,1,3,1,198,359,2028-04-21,21,4,2028,Friday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2022-12-08,Morning,06:00:00,14:00:00
935,561,1,2,3,2,285,181,2026-11-12,12,11,2026,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
936,327,5,5,6,1,355,341,2026-03-23,23,3,2026,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
937,990,4,4,2,1,216,271,2028-01-15,15,1,2028,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Morning,06:00:00,14:00:00
938,215,5,5,6,2,69,330,2025-12-01,1,12,2025,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
939,435,2,2,6,2,265,307,2026-07-09,9,7,2026,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
940,952,5,5,8,2,392,174,2027-12-08,8,12,2027,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
941,723,2,5,7,1,184,369,2027-04-23,23,4,2027,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
942,32,5,2,8,1,442,486,2025-06-01,1,6,2025,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,David Jackson,Operator,Processing,Active,2021-07-09,Morning,06:00:00,14:00:00
943,670,1,1,9,3,178,213,2027-03-01,1,3,2027,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
944,285,1,4,6,3,459,161,2026-02-09,9,2,2026,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
945,429,1,2,3,2,471,461,2026-07-03,3,7,2026,Friday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
946,286,1,3,10,3,343,419,2026-02-10,10,2,2026,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
947,1043,1,1,3,1,295,201,2028-03-08,8,3,2028,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2022-12-08,Morning,06:00:00,14:00:00
948,18,1,3,1,3,238,461,2025-05-18,18,5,2025,Sunday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
949,769,2,1,5,1,93,309,2027-06-08,8,6,2027,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Morning,06:00:00,14:00:00
950,590,4,4,4,2,135,354,2026-12-11,11,12,2026,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Afternoon,14:00:00,22:00:00
951,1010,5,4,9,2,93,119,2028-02-04,4,2,2028,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
952,194,1,5,9,1,379,157,2025-11-10,10,11,2025,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Nickel,Metal,Ton,2515,James Johnson,Technician,Mining,Inactive,2021-06-11,Morning,06:00:00,14:00:00
953,502,2,3,5,3,424,211,2026-09-14,14,9,2026,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Night,22:00:00,06:00:00
954,988,2,1,10,2,495,412,2028-01-13,13,1,2028,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Robert Blair,Technician,Processing,Active,2022-05-14,Afternoon,14:00:00,22:00:00
955,1137,2,4,4,2,427,295,2028-06-10,10,6,2028,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Afternoon,14:00:00,22:00:00
956,114,4,2,7,3,439,474,2025-08-22,22,8,2025,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
957,947,5,4,6,3,194,452,2027-12-03,3,12,2027,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
958,831,4,2,4,1,100,191,2027-08-09,9,8,2027,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
959,925,3,1,10,3,291,151,2027-11-11,11,11,2027,Thursday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
960,55,2,4,2,3,343,392,2025-06-24,24,6,2025,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Copper,Metal,Ton,3391,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
961,800,3,4,1,3,457,107,2027-07-09,9,7,2027,Friday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
962,778,1,1,4,1,100,399,2027-06-17,17,6,2027,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
963,162,1,4,4,1,315,197,2025-10-09,9,10,2025,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
964,87,4,2,1,2,169,335,2025-07-26,26,7,2025,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
965,55,5,4,6,1,249,488,2025-06-24,24,6,2025,Tuesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
966,1032,3,3,4,2,454,473,2028-02-26,26,2,2028,Saturday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Afternoon,14:00:00,22:00:00
967,833,5,5,1,3,297,168,2027-08-11,11,8,2027,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
968,313,4,2,1,2,119,144,2026-03-09,9,3,2026,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
969,759,1,3,1,2,390,236,2027-05-29,29,5,2027,Saturday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
970,443,5,1,8,3,106,333,2026-07-17,17,7,2026,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
971,328,5,2,10,2,431,131,2026-03-24,24,3,2026,Tuesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Robert Blair,Technician,Processing,Active,2022-05-14,Afternoon,14:00:00,22:00:00
972,1078,1,5,8,1,88,388,2028-04-12,12,4,2028,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2021-07-09,Morning,06:00:00,14:00:00
973,761,3,5,2,1,338,225,2027-05-31,31,5,2027,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Morning,06:00:00,14:00:00
974,579,1,1,7,1,492,166,2026-11-30,30,11,2026,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
975,1075,5,1,8,1,67,129,2028-04-09,9,4,2028,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2021-07-09,Morning,06:00:00,14:00:00
976,1007,3,2,8,2,489,213,2028-02-01,1,2,2028,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
977,96,3,4,10,2,269,303,2025-08-04,4,8,2025,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Robert Blair,Technician,Processing,Active,2022-05-14,Afternoon,14:00:00,22:00:00
978,1112,1,1,7,3,362,128,2028-05-16,16,5,2028,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
979,1102,5,4,5,2,293,230,2028-05-06,6,5,2028,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Afternoon,14:00:00,22:00:00
980,1144,4,3,1,2,401,284,2028-06-17,17,6,2028,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
981,814,5,5,9,2,353,352,2027-07-23,23,7,2027,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
982,491,2,4,7,3,347,385,2026-09-03,3,9,2026,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
983,452,4,5,2,1,332,492,2026-07-26,26,7,2026,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Morning,06:00:00,14:00:00
984,165,3,4,6,2,123,485,2025-10-12,12,10,2025,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
985,182,4,3,2,3,159,161,2025-10-29,29,10,2025,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
986,469,3,1,1,3,229,102,2026-08-12,12,8,2026,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
987,910,3,3,7,3,475,167,2027-10-27,27,10,2027,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
988,735,4,1,2,1,81,124,2027-05-05,5,5,2027,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Morning,06:00:00,14:00:00
989,823,3,1,2,2,283,278,2027-08-01,1,8,2027,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Afternoon,14:00:00,22:00:00
990,944,3,5,5,3,331,240,2027-11-30,30,11,2027,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Night,22:00:00,06:00:00
991,7,2,3,5,1,74,330,2025-05-07,7,5,2025,Wednesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Morning,06:00:00,14:00:00
992,330,5,4,7,3,380,399,2026-03-26,26,3,2026,Thursday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
993,775,5,3,1,3,328,262,2027-06-14,14,6,2027,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
994,151,2,5,8,3,275,410,2025-09-28,28,9,2025,Sunday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
995,1109,4,1,3,3,106,492,2028-05-13,13,5,2028,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
